player_id;name;birth_date;role;year_date;years
167830;Alejandro P?rez Naxro;1991-08-11T00:00:00.000Z;defence;1991;24
67549;?scar Santiago Rumayor;1991-01-20T00:00:00.000Z;goalkeeper;1991;24
176606;Jos? Manuel Alca�iz Andreu;1990-07-12T00:00:00.000Z;defence;1990;25
223890;Roberto Antonio Correa Silva;1992-09-20T00:00:00.000Z;defence;1992;23
71989;Aitor Salvador N?�ez Mart�n;1987-10-02T00:00:00.000Z;defence;1987;28
199374;Francisco Jos? Rodr�guez Gait�n;1995-05-22T00:00:00.000Z;defence;1995;20
62947;Tom�s Mej�as Osorio;1989-01-30T00:00:00.000Z;goalkeeper;1989;26
226261;C?sar de la Hoz L�pez;1992-03-30T00:00:00.000Z;midfield;1992;23
226259;Antonio Casamayor Contel;1993-06-14T00:00:00.000Z;goalkeeper;1993;22
226253;Cristi�n Jairo Baena Luque;1991-04-14T00:00:00.000Z;unknown;1991;24
226266;Arturo Samuel Marfil Castro;1990-07-18T00:00:00.000Z;defence;1990;25
4740;;1978-02-07T00:00:00.000Z;defence;1978;37
26063;Juan Fernando Arango S�enz;1980-05-17T00:00:00.000Z;midfield;1980;35
96167;;1993-08-06T00:00:00.000Z;striker;1993;22
72522;;1990-08-27T00:00:00.000Z;midfield;1990;25
16474;;1987-01-23T00:00:00.000Z;striker;1987;28
1095;;1980-11-22T00:00:00.000Z;midfield;1980;35
31173;;1986-04-07T00:00:00.000Z;striker;1986;29
33729;;1988-11-02T00:00:00.000Z;defence;1988;27
27611;Stephan Markus Cabizares Schr?ck;1986-08-21T00:00:00.000Z;defence;1986;29
34579;Sr?an Laki?;1983-10-02T00:00:00.000Z;midfield;1983;32
45674;???? ?????;1989-02-07T00:00:00.000Z;goalkeeper;1989;26
104414;;1993-02-16T00:00:00.000Z;midfield;1993;22
63022;;1989-11-01T00:00:00.000Z;striker;1989;26
46179;;1988-09-30T00:00:00.000Z;midfield;1988;27
83700;?????????? ??????????;1991-10-12T00:00:00.000Z;midfield;1991;24
104220;;1994-01-22T00:00:00.000Z;goalkeeper;1994;21
108880;;1992-06-25T00:00:00.000Z;goalkeeper;1992;23
1150;Rafal Szaefer;1979-01-30T00:00:00.000Z;goalkeeper;1979;36
18100;Per J?rgen Nilsson;1982-09-15T00:00:00.000Z;defence;1982;33
7358;Javier Horacio Pinola;1983-02-24T00:00:00.000Z;defence;1983;32
1094;;1983-01-16T00:00:00.000Z;defence;1983;32
823;;1981-01-02T00:00:00.000Z;midfield;1981;34
42463;;1989-04-12T00:00:00.000Z;striker;1989;26
92180;;1991-03-08T00:00:00.000Z;midfield;1991;24
162434;;1995-04-14T00:00:00.000Z;defence;1995;20
85201;;1993-06-02T00:00:00.000Z;goalkeeper;1993;22
121528;Berkay Tolga Dabanl�;1990-06-27T00:00:00.000Z;defence;1990;25
18331;;1983-04-18T00:00:00.000Z;midfield;1983;32
2306;;1982-04-08T00:00:00.000Z;goalkeeper;1982;33
85164;;1993-02-28T00:00:00.000Z;defence;1993;22
3530;Jan Pol�k;1981-03-14T00:00:00.000Z;midfield;1981;34
2358;;1984-05-14T00:00:00.000Z;defence;1984;31
76293;Giovanni-Guy Yann Sio;1989-03-31T00:00:00.000Z;midfield;1989;26
82389;Serigne Fallou Diagn?;1989-08-14T00:00:00.000Z;defence;1989;26
82018;;1990-07-21T00:00:00.000Z;midfield;1990;25
1428;;1983-11-05T00:00:00.000Z;midfield;1983;32
93763;;1992-06-02T00:00:00.000Z;goalkeeper;1992;23
2386;;1979-05-22T00:00:00.000Z;goalkeeper;1979;36
1944;Deniz Do?an;1979-10-20T00:00:00.000Z;defence;1979;36
16831;;1986-12-19T00:00:00.000Z;defence;1986;29
6287;;1984-04-14T00:00:00.000Z;midfield;1984;31
121404;;1991-12-05T00:00:00.000Z;defence;1991;24
34232;;1987-10-04T00:00:00.000Z;midfield;1987;28
42974;;1987-01-21T00:00:00.000Z;midfield;1987;28
31599;;1987-01-24T00:00:00.000Z;midfield;1987;28
44913;Simeon Alexander Jackson;1987-03-28T00:00:00.000Z;midfield;1987;28
1659;;1980-04-01T00:00:00.000Z;striker;1980;35
51053;?????? ??????;1988-01-06T00:00:00.000Z;goalkeeper;1988;27
55597;;1989-05-16T00:00:00.000Z;defence;1989;26
36255;;1987-04-23T00:00:00.000Z;midfield;1987;28
109792;;1990-08-29T00:00:00.000Z;midfield;1990;25
42086;;1989-02-11T00:00:00.000Z;defence;1989;26
18379;Damir Vran?i?;1985-10-04T00:00:00.000Z;midfield;1985;30
31451;;1986-01-07T00:00:00.000Z;striker;1986;29
39724;;1990-03-25T00:00:00.000Z;striker;1990;25
83256;?zkan Y�ld�r�m;1993-04-10T00:00:00.000Z;striker;1993;22
75489;;1993-02-09T00:00:00.000Z;midfield;1993;22
892;Helmut Paul Heinz M�ller;1978-05-30T00:00:00.000Z;goalkeeper;1978;37
21227;Zden?k Posp?ch;1978-12-14T00:00:00.000Z;defence;1978;37
14974;;1979-08-04T00:00:00.000Z;defence;1979;36
60957;;1991-04-01T00:00:00.000Z;midfield;1991;24
3817;Malik Deniz Fathi;1983-10-29T00:00:00.000Z;defence;1983;32
116272;;1989-11-19T00:00:00.000Z;defence;1989;26
34593;Serdar Ta??�;1987-04-24T00:00:00.000Z;defence;1987;28
61901;???? ???????;1985-10-23T00:00:00.000Z;midfield;1985;30
1426;Claudemir Jer?nimo Barreto;1981-03-27T00:00:00.000Z;striker;1981;34
1321;;1981-11-03T00:00:00.000Z;midfield;1981;34
16649;Jefferson Agust�n Farf�n Guadalupe;1984-10-26T00:00:00.000Z;midfield;1984;31
153084;;1995-02-06T00:00:00.000Z;midfield;1995;20
79503;;1991-01-18T00:00:00.000Z;defence;1991;24
58379;;1990-09-06T00:00:00.000Z;midfield;1990;25
39717;Diego Armando Valentin Contento;1990-05-01T00:00:00.000Z;defence;1990;25
125858;;1993-07-03T00:00:00.000Z;midfield;1993;22
129674;;1994-08-08T00:00:00.000Z;defence;1994;21
45448;Felipe Aliste Lopes;1987-08-07T00:00:00.000Z;defence;1987;28
46972;;1990-03-29T00:00:00.000Z;midfield;1990;25
122695;Martin Yves Angha-L?tscher;1994-01-22T00:00:00.000Z;defence;1994;21
38746;Tom�? Pekhart;1989-05-26T00:00:00.000Z;midfield;1989;26
54846;;1990-07-11T00:00:00.000Z;defence;1990;25
14977;;1985-02-14T00:00:00.000Z;defence;1985;30
40116;;1987-10-01T00:00:00.000Z;defence;1987;28
92111;;1991-10-28T00:00:00.000Z;midfield;1991;24
10329;;1983-10-13T00:00:00.000Z;goalkeeper;1983;32
90317;;1991-01-12T00:00:00.000Z;goalkeeper;1991;24
39198;;1984-05-22T00:00:00.000Z;midfield;1984;31
18833;;1985-06-11T00:00:00.000Z;defence;1985;30
69396;Zhi Gin Andreas Lam;1991-06-04T00:00:00.000Z;midfield;1991;24
3975;;1984-04-20T00:00:00.000Z;midfield;1984;31
192886;;1992-10-04T00:00:00.000Z;striker;1992;23
51106;;1988-10-12T00:00:00.000Z;defence;1988;27
411;????? ??????????;1977-07-10T00:00:00.000Z;defence;1977;38
1381;;1981-08-05T00:00:00.000Z;defence;1981;34
53696;;1990-07-20T00:00:00.000Z;goalkeeper;1990;25
36787;William Kvist J?rgensen;1985-02-24T00:00:00.000Z;midfield;1985;30
124410;;1994-01-27T00:00:00.000Z;midfield;1994;21
94199;Tolga Ci?erci;1992-03-23T00:00:00.000Z;midfield;1992;23
47543;;1988-06-12T00:00:00.000Z;midfield;1988;27
94174;;1992-02-11T00:00:00.000Z;midfield;1992;23
50413;;1986-03-02T00:00:00.000Z;midfield;1986;29
185077;;1993-04-07T00:00:00.000Z;midfield;1993;22
93853;Marcin Kobyla?ski;1994-03-08T00:00:00.000Z;midfield;1994;21
117484;;1994-02-14T00:00:00.000Z;midfield;1994;21
21345;;1986-09-15T00:00:00.000Z;goalkeeper;1986;29
115763;;1994-08-16T00:00:00.000Z;defence;1994;21
82878;;1991-09-17T00:00:00.000Z;defence;1991;24
191891;;1994-02-28T00:00:00.000Z;midfield;1994;21
96374;;1993-03-18T00:00:00.000Z;defence;1993;22
26486;;1987-02-05T00:00:00.000Z;midfield;1987;28
49867;;1988-10-13T00:00:00.000Z;defence;1988;27
35405;;1984-08-28T00:00:00.000Z;midfield;1984;31
43824;;1991-03-15T00:00:00.000Z;goalkeeper;1991;24
69436;Mateo Pavlovi?;1990-06-09T00:00:00.000Z;defence;1990;25
1122;;1978-04-04T00:00:00.000Z;goalkeeper;1978;37
38100;Michael Ian Mancienne;1988-01-08T00:00:00.000Z;defence;1988;27
63384;Adrian Nik?i;1989-11-10T00:00:00.000Z;midfield;1989;26
93534;;1993-02-03T00:00:00.000Z;midfield;1993;22
160668;Antonio-Mirko ?olak;1993-09-17T00:00:00.000Z;midfield;1993;22
18290;;1985-04-28T00:00:00.000Z;defence;1985;30
78390;;1986-08-30T00:00:00.000Z;goalkeeper;1986;29
107872;;1991-07-20T00:00:00.000Z;midfield;1991;24
63955;V�clav Pila?;1988-10-13T00:00:00.000Z;midfield;1988;27
82361;;1992-03-31T00:00:00.000Z;goalkeeper;1992;23
93552;;1992-09-22T00:00:00.000Z;midfield;1992;23
80060;Wilhelm Evseev;1992-02-14T00:00:00.000Z;midfield;1992;23
250010;Bruno dos Santos Naz�rio;1995-02-09T00:00:00.000Z;striker;1995;20
39897;Michael Finlay Parkhurst;1984-01-24T00:00:00.000Z;defence;1984;31
14856;;1985-03-01T00:00:00.000Z;midfield;1985;30
73333;;1991-06-26T00:00:00.000Z;defence;1991;24
70280;Peniel Kokou Mlapa;1991-02-20T00:00:00.000Z;midfield;1991;24
123558;;1994-11-15T00:00:00.000Z;defence;1994;21
103667;;1992-05-01T00:00:00.000Z;defence;1992;23
93831;;1993-03-09T00:00:00.000Z;midfield;1993;22
193050;;1996-02-01T00:00:00.000Z;midfield;1996;19
1335;Steven Emil Cherundolo;1979-02-19T00:00:00.000Z;defence;1979;36
4746;;1981-10-01T00:00:00.000Z;goalkeeper;1981;34
41458;;1987-05-27T00:00:00.000Z;midfield;1987;28
196382;;1995-06-20T00:00:00.000Z;goalkeeper;1995;20
85543;;1993-07-28T00:00:00.000Z;goalkeeper;1993;22
148967;???????????? ??????????;1993-12-02T00:00:00.000Z;defence;1993;22
93658;;1992-09-23T00:00:00.000Z;midfield;1992;23
1073;;1979-09-13T00:00:00.000Z;defence;1979;36
123579;;1993-08-07T00:00:00.000Z;defence;1993;22
185699;;1993-11-30T00:00:00.000Z;defence;1993;22
40436;?? ?????;1989-08-10T00:00:00.000Z;midfield;1989;26
124456;;1994-09-02T00:00:00.000Z;goalkeeper;1994;21
119120;;1993-02-01T00:00:00.000Z;midfield;1993;22
93869;;1993-06-27T00:00:00.000Z;goalkeeper;1993;22
124422;Robin Yal?�n;1994-01-25T00:00:00.000Z;midfield;1994;21
159162;;1994-04-06T00:00:00.000Z;defence;1994;21
164265;???;1991-05-28T00:00:00.000Z;midfield;1991;24
261406;???;1993-12-17T00:00:00.000Z;midfield;1993;22
165331;Ond?ej Petr�k;1992-03-11T00:00:00.000Z;defence;1992;23
20444;;1985-07-30T00:00:00.000Z;midfield;1985;30
136181;H?xd Kallevik Nielsen;1993-07-15T00:00:00.000Z;midfield;1993;22
124550;;1992-05-19T00:00:00.000Z;midfield;1992;23
196227;;1996-08-25T00:00:00.000Z;striker;1996;19
34527;Franti?ek Rajtoral;1986-03-12T00:00:00.000Z;defence;1986;29
147049;;1994-01-26T00:00:00.000Z;midfield;1994;21
111275;;1993-09-30T00:00:00.000Z;defence;1993;22
170516;;1996-01-15T00:00:00.000Z;striker;1996;19
195954;;1990-11-22T00:00:00.000Z;defence;1990;25
105577;;1994-01-04T00:00:00.000Z;striker;1994;21
158530;;1995-01-03T00:00:00.000Z;midfield;1995;20
190269;Caleb James Stanko;1993-07-26T00:00:00.000Z;midfield;1993;22
47594;Zlatan Alomerovi?;1991-06-15T00:00:00.000Z;goalkeeper;1991;24
146167;;1995-03-18T00:00:00.000Z;defence;1995;20
217593;;1993-02-07T00:00:00.000Z;midfield;1993;22
94205;;1992-02-13T00:00:00.000Z;midfield;1992;23
80207;;1991-04-06T00:00:00.000Z;goalkeeper;1991;24
124403;;1993-09-17T00:00:00.000Z;defence;1993;22
125172;;1993-12-30T00:00:00.000Z;goalkeeper;1993;22
292501;;1996-10-30T00:00:00.000Z;defence;1996;19
118397;;1994-02-07T00:00:00.000Z;striker;1994;21
160968;;1994-11-17T00:00:00.000Z;defence;1994;21
124441;Sinan Phillipp Tekerci;1993-09-22T00:00:00.000Z;midfield;1993;22
161549;;1995-01-04T00:00:00.000Z;defence;1995;20
160241;;1995-04-19T00:00:00.000Z;defence;1995;20
67869;;1991-04-15T00:00:00.000Z;midfield;1991;24
85298;;1992-09-05T00:00:00.000Z;striker;1992;23
196095;Gian-Luca Waldschmidt;1996-05-19T00:00:00.000Z;midfield;1996;19
6131;;1982-05-03T00:00:00.000Z;midfield;1982;33
120296;;1993-08-08T00:00:00.000Z;goalkeeper;1993;22
55125;;1989-04-16T00:00:00.000Z;defence;1989;26
1116;;1977-12-28T00:00:00.000Z;defence;1977;38
31169;;1986-09-28T00:00:00.000Z;defence;1986;29
29997;??????? ??????????;1985-11-20T00:00:00.000Z;defence;1985;30
35493;;1987-09-11T00:00:00.000Z;midfield;1987;28
31610;Sebastian Tyra?a;1988-02-22T00:00:00.000Z;midfield;1988;27
43012;Baye Djiby Fall;1985-04-20T00:00:00.000Z;midfield;1985;30
16843;;1986-01-13T00:00:00.000Z;goalkeeper;1986;29
1684;Milorad Pekovi?;1977-08-05T00:00:00.000Z;midfield;1977;38
82110;????????? ??????;1991-06-05T00:00:00.000Z;midfield;1991;24
258;;1978-10-03T00:00:00.000Z;midfield;1978;37
94674;;1992-02-21T00:00:00.000Z;midfield;1992;23
14944;??????? ???????? ?????????????;1979-03-30T00:00:00.000Z;midfield;1979;36
125105;;1994-03-03T00:00:00.000Z;midfield;1994;21
88721;Jeffrey Kevin van Homoet Bruma;1991-11-13T00:00:00.000Z;defence;1991;24
30418;;1986-08-17T00:00:00.000Z;midfield;1986;29
148367;Christian Thers N?rgaard;1994-03-10T00:00:00.000Z;striker;1994;21
3441;;1976-12-11T00:00:00.000Z;midfield;1976;39
14334;Marcos Ant�nio Elias Santos;1983-05-25T00:00:00.000Z;defence;1983;32
56711;????? ???;1988-09-01T00:00:00.000Z;midfield;1988;27
557;;1976-05-04T00:00:00.000Z;goalkeeper;1976;39
21590;;1983-05-15T00:00:00.000Z;defence;1983;32
15486;;1984-09-19T00:00:00.000Z;midfield;1984;31
120785;;1990-06-21T00:00:00.000Z;striker;1990;25
21101;Milan Petr?ela;1983-06-19T00:00:00.000Z;midfield;1983;32
886;;1977-03-29T00:00:00.000Z;defence;1977;38
31216;;1986-11-22T00:00:00.000Z;defence;1986;29
34285;??????? ???????;1985-03-11T00:00:00.000Z;defence;1985;30
6457;;1983-05-17T00:00:00.000Z;midfield;1983;32
20778;;1985-09-07T00:00:00.000Z;defence;1985;30
11268;;1982-06-06T00:00:00.000Z;midfield;1982;33
2712;;1984-01-10T00:00:00.000Z;midfield;1984;31
1075;??????? ?????? ??????????;1979-07-21T00:00:00.000Z;striker;1979;36
56100;Leon-Aderemi Balogun;1988-06-28T00:00:00.000Z;defence;1988;27
72203;Juan Antonio Gonz�lez Fern�ndez;1987-04-27T00:00:00.000Z;defence;1987;28
56510;;1990-09-07T00:00:00.000Z;defence;1990;25
24232;;1986-02-23T00:00:00.000Z;midfield;1986;29
34783;Ken Ils? Larsen;1986-12-02T00:00:00.000Z;striker;1986;29
59491;?????? ????? ??????????????;1987-06-10T00:00:00.000Z;striker;1987;28
61375;;1986-02-21T00:00:00.000Z;midfield;1986;29
24856;;1980-09-16T00:00:00.000Z;defence;1980;35
82113;;1991-04-09T00:00:00.000Z;midfield;1991;24
13023;Igor Alberto Rinck de Camargo;1983-05-12T00:00:00.000Z;midfield;1983;32
1474;;1981-12-17T00:00:00.000Z;goalkeeper;1981;34
5636;;1981-04-26T00:00:00.000Z;defence;1981;34
58163;Boris Vuk?evi?;1990-03-16T00:00:00.000Z;midfield;1990;25
111881;??? ??;1992-05-06T00:00:00.000Z;striker;1992;23
38383;;1989-03-08T00:00:00.000Z;midfield;1989;26
24155;;1981-10-23T00:00:00.000Z;midfield;1981;34
447;????? ???????;1974-05-25T00:00:00.000Z;goalkeeper;1974;41
332;;1980-08-04T00:00:00.000Z;midfield;1980;35
19385;???? ?????;1985-06-25T00:00:00.000Z;midfield;1985;30
25785;;1987-04-14T00:00:00.000Z;midfield;1987;28
21042;;1984-12-13T00:00:00.000Z;defence;1984;31
89708;Antenor J?nior Fern�ndes da Silva Vitoria;1988-10-04T00:00:00.000Z;midfield;1988;27
28163;Francisco Rodr�guez;1981-10-20T00:00:00.000Z;defence;1981;34
264;;1981-03-15T00:00:00.000Z;striker;1981;34
51282;Mamadou Diould? Bah;1988-04-25T00:00:00.000Z;midfield;1988;27
39247;;1990-04-21T00:00:00.000Z;midfield;1990;25
162;;1976-06-13T00:00:00.000Z;goalkeeper;1976;39
47592;F�gner Conserva Lemos;1989-06-11T00:00:00.000Z;defence;1989;26
13979;????? ?????;1986-07-05T00:00:00.000Z;midfield;1986;29
15052;;1983-03-20T00:00:00.000Z;midfield;1983;32
1587;;1981-01-24T00:00:00.000Z;defence;1981;34
3816;????? ????;1983-04-18T00:00:00.000Z;defence;1983;32
9543;Eduardo Gon?alves de Oliveira;1981-11-30T00:00:00.000Z;midfield;1981;34
44567;Tobias Pilegaard Mikkelsen;1986-09-18T00:00:00.000Z;midfield;1986;29
2421;;1984-05-14T00:00:00.000Z;goalkeeper;1984;31
41369;Erik Jendri?ek;1986-10-26T00:00:00.000Z;midfield;1986;29
38000;Joseph Eneojo Akpala;1986-08-24T00:00:00.000Z;midfield;1986;29
1568;;1981-09-14T00:00:00.000Z;midfield;1981;34
103577;;1991-07-31T00:00:00.000Z;midfield;1991;24
52910;Josu? Anunciado de Oliveira;1979-07-19T00:00:00.000Z;midfield;1979;36
72638;Yohandry Jos? Orozco Cuj�a;1991-03-19T00:00:00.000Z;striker;1991;24
72457;;1990-01-27T00:00:00.000Z;midfield;1990;25
72792;;1991-09-26T00:00:00.000Z;defence;1991;24
58806;;1989-09-30T00:00:00.000Z;goalkeeper;1989;26
50199;;1988-09-27T00:00:00.000Z;striker;1988;27
50135;Nikita Vadimovich Rukavytsya;1987-06-22T00:00:00.000Z;midfield;1987;28
53058;Renato Soares de Oliveira Augusto;1988-02-08T00:00:00.000Z;striker;1988;27
8640;;1984-10-15T00:00:00.000Z;midfield;1984;31
31868;Ivan Paurevi?;1991-07-01T00:00:00.000Z;midfield;1991;24
39027;;1988-05-13T00:00:00.000Z;midfield;1988;27
690;Ivan Klasni?;1980-01-29T00:00:00.000Z;midfield;1980;35
1772;???;1980-07-25T00:00:00.000Z;defence;1980;35
104545;Bruno Gabriel Soares;1988-08-21T00:00:00.000Z;defence;1988;27
151582;?????? ??????;1990-06-18T00:00:00.000Z;midfield;1990;25
106872;;1993-08-27T00:00:00.000Z;midfield;1993;22
119194;;1994-01-08T00:00:00.000Z;defence;1994;21
132323;;1991-04-06T00:00:00.000Z;midfield;1991;24
31864;;1988-01-03T00:00:00.000Z;midfield;1988;27
44607;;1989-04-19T00:00:00.000Z;goalkeeper;1989;26
136308;;1993-04-13T00:00:00.000Z;midfield;1993;22
123;Christoph Tobias Metzelder;1980-11-05T00:00:00.000Z;defence;1980;35
3233;Christian Maicon Hening;1978-08-25T00:00:00.000Z;defence;1978;37
102382;;1990-09-01T00:00:00.000Z;defence;1990;25
131561;;1994-05-23T00:00:00.000Z;defence;1994;21
45832;;1989-05-21T00:00:00.000Z;midfield;1989;26
107184;Okan Ayd�n;1994-05-08T00:00:00.000Z;midfield;1994;21
2953;;1980-03-11T00:00:00.000Z;defence;1980;35
146151;;1995-01-20T00:00:00.000Z;goalkeeper;1995;20
1496;;1980-07-28T00:00:00.000Z;defence;1980;35
60394;;1992-09-09T00:00:00.000Z;midfield;1992;23
85866;Roussel-Fidele Ngankam-Hontcheu;1993-09-15T00:00:00.000Z;midfield;1993;22
226155;Carlos Vinicius Santos de Jesus;1994-06-22T00:00:00.000Z;defence;1994;21
93805;Pelle Ingemar Jensen;1992-05-24T00:00:00.000Z;defence;1992;23
45758;;1989-01-13T00:00:00.000Z;defence;1989;26
31751;;1985-08-04T00:00:00.000Z;midfield;1985;30
29220;Dorge Rostand Kouemaha;1983-06-28T00:00:00.000Z;midfield;1983;32
135071;;1994-03-11T00:00:00.000Z;defence;1994;21
69395;Evans Owusu Nyarko;1992-07-06T00:00:00.000Z;midfield;1992;23
93926;;1992-06-19T00:00:00.000Z;striker;1992;23
83188;;1991-02-04T00:00:00.000Z;midfield;1991;24
58030;;1990-12-16T00:00:00.000Z;midfield;1990;25
77947;;1990-03-02T00:00:00.000Z;midfield;1990;25
100428;;1989-07-16T00:00:00.000Z;defence;1989;26
49270;;1983-11-12T00:00:00.000Z;midfield;1983;32
70243;;1991-09-27T00:00:00.000Z;defence;1991;24
86848;;1992-06-16T00:00:00.000Z;midfield;1992;23
217684;;1994-02-22T00:00:00.000Z;midfield;1994;21
162652;????? ????????;1992-11-18T00:00:00.000Z;midfield;1992;23
79643;????;1989-12-10T00:00:00.000Z;midfield;1989;26
103890;Luis Jan Piers Adv�ncula Castrill�n;1990-03-02T00:00:00.000Z;defence;1990;25
21060;;1984-09-28T00:00:00.000Z;defence;1984;31
83692;Ali Gutda G?kdemir;1991-09-17T00:00:00.000Z;defence;1991;24
74602;;1988-06-06T00:00:00.000Z;midfield;1988;27
61887;;1991-08-22T00:00:00.000Z;midfield;1991;24
19059;Heurelho da Silva Gomes;1981-02-15T00:00:00.000Z;goalkeeper;1981;34
86172;?? ??;1989-02-16T00:00:00.000Z;midfield;1989;26
120834;;1993-01-07T00:00:00.000Z;midfield;1993;22
59059;;1991-05-14T00:00:00.000Z;midfield;1991;24
34186;????????? ??????????;1988-04-14T00:00:00.000Z;midfield;1988;27
6322;;1984-03-01T00:00:00.000Z;midfield;1984;31
64248;;1992-03-11T00:00:00.000Z;striker;1992;23
87645;B�lint Marcel Bajner;1990-11-18T00:00:00.000Z;midfield;1990;25
9706;??????? ?????????;1979-07-23T00:00:00.000Z;defence;1979;36
85611;Mathis Gazoa Kippersund Bolly;1990-11-14T00:00:00.000Z;midfield;1990;25
169687;???????? ????????????;1990-04-11T00:00:00.000Z;goalkeeper;1990;25
116792;;1989-11-27T00:00:00.000Z;midfield;1989;26
643;;1980-10-24T00:00:00.000Z;goalkeeper;1980;35
37058;Somen Alfred Tchoyi;1983-03-29T00:00:00.000Z;striker;1983;32
117518;;1993-01-01T00:00:00.000Z;goalkeeper;1993;22
67850;;1990-09-11T00:00:00.000Z;midfield;1990;25
86895;;1992-02-16T00:00:00.000Z;striker;1992;23
56216;;1989-03-24T00:00:00.000Z;midfield;1989;26
160376;Manuel Torres Jim?nez;1991-01-05T00:00:00.000Z;midfield;1991;24
124785;;1994-10-13T00:00:00.000Z;defence;1994;21
94770;;1992-06-20T00:00:00.000Z;defence;1992;23
92453;;1993-06-27T00:00:00.000Z;defence;1993;22
189485;Cristian Leonel Ram�rez Zambrano;1994-08-12T00:00:00.000Z;defence;1994;21
34060;;1986-10-01T00:00:00.000Z;striker;1986;29
992;;1983-09-15T00:00:00.000Z;defence;1983;32
1919;;1978-06-13T00:00:00.000Z;midfield;1978;37
17275;???? ??????? ??????;1981-12-11T00:00:00.000Z;striker;1981;34
82130;;1992-01-20T00:00:00.000Z;midfield;1992;23
2989;Jos? Paolo Guerrero Gonzales;1984-01-01T00:00:00.000Z;midfield;1984;31
2874;Mladen Petri?;1981-01-01T00:00:00.000Z;midfield;1981;34
773;;1979-05-17T00:00:00.000Z;midfield;1979;36
13051;;1979-12-20T00:00:00.000Z;defence;1979;36
1563;;1979-12-03T00:00:00.000Z;defence;1979;36
34377;;1986-09-04T00:00:00.000Z;midfield;1986;29
92472;????? ?????;1992-01-18T00:00:00.000Z;striker;1992;23
684;Andrew Mutambo Sinkala;1979-06-18T00:00:00.000Z;defence;1979;36
1811;;1979-10-06T00:00:00.000Z;defence;1979;36
39083;;1988-05-09T00:00:00.000Z;defence;1988;27
5618;????? ??? ???????;1981-01-01T00:00:00.000Z;midfield;1981;34
53808;;1986-11-10T00:00:00.000Z;defence;1986;29
83415;;1991-01-27T00:00:00.000Z;midfield;1991;24
10893;;1982-11-24T00:00:00.000Z;defence;1982;33
28907;???? ????;1988-02-21T00:00:00.000Z;midfield;1988;27
47513;;1988-05-25T00:00:00.000Z;midfield;1988;27
42739;;1989-03-22T00:00:00.000Z;defence;1989;26
16162;;1979-05-18T00:00:00.000Z;midfield;1979;36
45841;Miro xvodi?;1989-05-15T00:00:00.000Z;goalkeeper;1989;26
56200;Andr? Ricardo Soares;1981-10-09T00:00:00.000Z;defence;1981;34
177;Kevin James McKenna;1980-01-21T00:00:00.000Z;defence;1980;35
99003;;1991-05-22T00:00:00.000Z;midfield;1991;24
214;Hasan Salihamid?i?;1977-01-01T00:00:00.000Z;midfield;1977;38
921;;1973-11-19T00:00:00.000Z;goalkeeper;1973;42
637;Sebastian Szyndzielorz;1979-01-21T00:00:00.000Z;midfield;1979;36
4489;???? ???????;1981-12-28T00:00:00.000Z;defence;1981;34
15074;????????? ????? ??????????;1983-11-08T00:00:00.000Z;midfield;1983;32
94603;;1992-10-28T00:00:00.000Z;defence;1992;23
7349;Ra?l Gonz�lez Blanco;1977-06-27T00:00:00.000Z;striker;1977;38
41344;;1985-07-17T00:00:00.000Z;midfield;1985;30
902;;1975-11-18T00:00:00.000Z;midfield;1975;40
52151;;1988-06-21T00:00:00.000Z;defence;1988;27
16135;Ryan Guno Babel;1986-12-19T00:00:00.000Z;midfield;1986;29
1464;;1983-08-01T00:00:00.000Z;goalkeeper;1983;32
354;Josip ?imuni?;1978-02-18T00:00:00.000Z;defence;1978;37
52200;;1988-09-16T00:00:00.000Z;midfield;1988;27
37649;;1986-11-09T00:00:00.000Z;midfield;1986;29
1572;?????? ????????? ?????;1982-06-12T00:00:00.000Z;defence;1982;33
27505;;1982-09-27T00:00:00.000Z;midfield;1982;33
23553;;1992-02-25T00:00:00.000Z;midfield;1992;23
52929;Wesley Lopes Beltrame;1987-06-24T00:00:00.000Z;striker;1987;28
1678;;1981-06-22T00:00:00.000Z;defence;1981;34
4979;;1984-11-09T00:00:00.000Z;defence;1984;31
22487;;1986-06-11T00:00:00.000Z;defence;1986;29
58453;Rodnei Francisco de Lima;1985-09-11T00:00:00.000Z;defence;1985;30
29971;Pierre Marcel De Wit;1987-09-26T00:00:00.000Z;midfield;1987;28
36200;Olcay ?ahan;1987-05-26T00:00:00.000Z;midfield;1987;28
613;;1982-02-18T00:00:00.000Z;midfield;1982;33
53455;;1990-06-24T00:00:00.000Z;midfield;1990;25
1323;;1982-09-06T00:00:00.000Z;defence;1982;33
157539;???????????? ?????????;1992-10-16T00:00:00.000Z;midfield;1992;23
44760;???? ???? ?????;1987-02-22T00:00:00.000Z;midfield;1987;28
31653;;1988-03-22T00:00:00.000Z;goalkeeper;1988;27
93740;;1992-11-03T00:00:00.000Z;defence;1992;23
37831;;1987-07-10T00:00:00.000Z;midfield;1987;28
24617;Andr? Mijatovi?;1979-12-03T00:00:00.000Z;defence;1979;36
83440;;1991-02-18T00:00:00.000Z;defence;1991;24
58500;;1990-05-12T00:00:00.000Z;midfield;1990;25
4089;;1984-01-01T00:00:00.000Z;midfield;1984;31
31446;;1986-07-24T00:00:00.000Z;defence;1986;29
63;;1976-09-26T00:00:00.000Z;midfield;1976;39
